"表題：","都道府県・市区町村のすがた（社会・人口統計体系）"
"公開日：","2025年06月20日"

"***","調査又は集計していないもの"
"-","データが得られないもの"
"X","数値が秘匿されているもの"

"","","","","/項目 コード","A1101",""
"調査年 コード","調査年","地域 コード","地域","/項目","A1101_総人口【人】","注釈"
"1980100000","1980年度","19201","山梨県 甲府市","","204,654",""
"1980100000","1980年度","19202","山梨県 富士吉田市","","53,569",""
"1980100000","1980年度","19204","山梨県 都留市","","32,901",""
"1980100000","1980年度","19205","山梨県 山梨市","","39,142",""
"1980100000","1980年度","19206","山梨県 大月市","","35,404",""
"1980100000","1980年度","19207","山梨県 韮崎市","","27,343",""
"1980100000","1980年度","19208","山梨県 南アルプス市","","54,123",""
"1980100000","1980年度","19209","山梨県 北杜市","","44,320",""
"1980100000","1980年度","19210","山梨県 甲斐市","","45,337",""
"1980100000","1980年度","19211","山梨県 笛吹市","","55,950",""
"1980100000","1980年度","19212","山梨県 上野原市","","27,878",""
"1980100000","1980年度","19213","山梨県 甲州市","","37,269",""
"1980100000","1980年度","19214","山梨県 中央市","","16,812",""
"1980100000","1980年度","19346","山梨県 市川三郷町","","21,985",""
"1980100000","1980年度","19364","山梨県 早川町","","3,005",""
"1980100000","1980年度","19365","山梨県 身延町","","23,222",""
"1980100000","1980年度","19366","山梨県 南部町","","12,465",""
"1980100000","1980年度","19368","山梨県 富士川町","","18,815",""
"1980100000","1980年度","19384","山梨県 昭和町","","8,751",""
"1980100000","1980年度","19422","山梨県 道志村","","2,231",""
"1980100000","1980年度","19423","山梨県 西桂町","","4,002",""
"1980100000","1980年度","19424","山梨県 忍野村","","6,077",""
"1980100000","1980年度","19425","山梨県 山中湖村","","4,637",""
"1980100000","1980年度","19429","山梨県 鳴沢村","","2,249",""
"1980100000","1980年度","19430","山梨県 富士河口湖町","","17,812",""
"1980100000","1980年度","19442","山梨県 小菅村","","1,284",""
"1980100000","1980年度","19443","山梨県 丹波山村","","1,197",""
"1980100000","1980年度","20201","長野県 長野市","","358,173",""
"1980100000","1980年度","20202","長野県 松本市","","223,496",""
"1980100000","1980年度","20203","長野県 上田市","","151,804",""
"1980100000","1980年度","20204","長野県 岡谷市","","62,210",""
"1980100000","1980年度","20205","長野県 飯田市","","109,465",""
"1980100000","1980年度","20206","長野県 諏訪市","","50,558",""
"1980100000","1980年度","20207","長野県 須坂市","","52,543",""
"1980100000","1980年度","20208","長野県 小諸市","","42,355",""
"1980100000","1980年度","20209","長野県 伊那市","","67,544",""
"1980100000","1980年度","20210","長野県 駒ヶ根市","","31,179",""
"1980100000","1980年度","20211","長野県 中野市","","44,985",""
"1980100000","1980年度","20212","長野県 大町市","","36,083",""
"1980100000","1980年度","20213","長野県 飯山市","","30,073",""
"1980100000","1980年度","20214","長野県 茅野市","","43,942",""
"1980100000","1980年度","20215","長野県 塩尻市","","57,417",""
"1980100000","1980年度","20217","長野県 佐久市","","91,285",""
"1980100000","1980年度","20218","長野県 千曲市","","60,106",""
"1980100000","1980年度","20219","長野県 東御市","","26,841",""
"1980100000","1980年度","20220","長野県 安曇野市","","75,209",""
"1980100000","1980年度","20303","長野県 小海町","","7,004",""
"1980100000","1980年度","20304","長野県 川上村","","4,632",""
"1980100000","1980年度","20305","長野県 南牧村","","3,435",""
"1980100000","1980年度","20306","長野県 南相木村","","1,604",""
"1980100000","1980年度","20307","長野県 北相木村","","1,299",""
"1980100000","1980年度","20309","長野県 佐久穂町","","14,228",""
"1980100000","1980年度","20321","長野県 軽井沢町","","14,195",""
"1980100000","1980年度","20323","長野県 御代田町","","9,851",""
"1980100000","1980年度","20324","長野県 立科町","","8,347",""
"1980100000","1980年度","20349","長野県 青木村","","5,245",""
"1980100000","1980年度","20350","長野県 長和町","","8,185",""
"1980100000","1980年度","20361","長野県 下諏訪町","","26,574",""
"1980100000","1980年度","20362","長野県 富士見町","","14,080",""
"1980100000","1980年度","20363","長野県 原村","","6,125",""
"1980100000","1980年度","20382","長野県 辰野町","","23,894",""
"1980100000","1980年度","20383","長野県 箕輪町","","19,729",""
"1980100000","1980年度","20384","長野県 飯島町","","10,515",""
"1980100000","1980年度","20385","長野県 南箕輪村","","8,877",""
"1980100000","1980年度","20386","長野県 中川村","","5,524",""
"1980100000","1980年度","20388","長野県 宮田村","","7,582",""
"1980100000","1980年度","20402","長野県 松川町","","13,108",""
"1980100000","1980年度","20403","長野県 高森町","","11,488",""
"1980100000","1980年度","20404","長野県 阿南町","","7,290",""
"1980100000","1980年度","20407","長野県 阿智村","","7,818",""
"1980100000","1980年度","20409","長野県 平谷村","","657",""
"1980100000","1980年度","20410","長野県 根羽村","","1,773",""
"1980100000","1980年度","20411","長野県 下條村","","4,078",""
"1980100000","1980年度","20412","長野県 売木村","","828",""
"1980100000","1980年度","20413","長野県 天龍村","","3,389",""
"1980100000","1980年度","20414","長野県 泰阜村","","2,613",""
"1980100000","1980年度","20415","長野県 喬木村","","7,224",""
"1980100000","1980年度","20416","長野県 豊丘村","","7,409",""
"1980100000","1980年度","20417","長野県 大鹿村","","2,322",""
"1980100000","1980年度","20422","長野県 上松町","","7,654",""
"1980100000","1980年度","20423","長野県 南木曽町","","6,680",""
"1980100000","1980年度","20425","長野県 木祖村","","4,190",""
"1980100000","1980年度","20429","長野県 王滝村","","1,768",""
"1980100000","1980年度","20430","長野県 大桑村","","5,637",""
"1980100000","1980年度","20432","長野県 木曽町","","17,426",""
"1980100000","1980年度","20446","長野県 麻績村","","4,016",""
"1980100000","1980年度","20448","長野県 生坂村","","3,142",""
"1980100000","1980年度","20450","長野県 山形村","","5,578",""
"1980100000","1980年度","20451","長野県 朝日村","","4,228",""
"1980100000","1980年度","20452","長野県 筑北村","","7,556",""
"1980100000","1980年度","20481","長野県 池田町","","10,610",""
"1980100000","1980年度","20482","長野県 松川村","","7,496",""
"1980100000","1980年度","20485","長野県 白馬村","","7,131",""
"1980100000","1980年度","20486","長野県 小谷村","","5,165",""
"1980100000","1980年度","20521","長野県 坂城町","","16,685",""
"1980100000","1980年度","20541","長野県 小布施町","","11,205",""
"1980100000","1980年度","20543","長野県 高山村","","6,931",""
"1980100000","1980年度","20561","長野県 山ノ内町","","18,964",""
"1980100000","1980年度","20562","長野県 木島平村","","6,077",""
"1980100000","1980年度","20563","長野県 野沢温泉村","","4,966",""
"1980100000","1980年度","20583","長野県 信濃町","","11,857",""
"1980100000","1980年度","20588","長野県 小川村","","5,132",""
"1980100000","1980年度","20590","長野県 飯綱町","","12,000",""
"1980100000","1980年度","20602","長野県 栄村","","3,502",""
"1980100000","1980年度","21201","岐阜県 岐阜市","","420,231",""
"1980100000","1980年度","21202","岐阜県 大垣市","","156,215",""
"1980100000","1980年度","21203","岐阜県 高山市","","95,037",""
"1980100000","1980年度","21204","岐阜県 多治見市","","87,812",""
"1980100000","1980年度","21205","岐阜県 関市","","78,529",""
"1980100000","1980年度","21206","岐阜県 中津川市","","83,539",""
"1980100000","1980年度","21207","岐阜県 美濃市","","26,825",""
"1980100000","1980年度","21208","岐阜県 瑞浪市","","40,066",""
"1980100000","1980年度","21209","岐阜県 羽島市","","56,975",""
"1980100000","1980年度","21210","岐阜県 恵那市","","59,161",""
"1980100000","1980年度","21211","岐阜県 美濃加茂市","","39,531",""
"1980100000","1980年度","21212","岐阜県 土岐市","","65,038",""
"1980100000","1980年度","21213","岐阜県 各務原市","","122,317",""
"1980100000","1980年度","21214","岐阜県 可児市","","57,290",""
"1980100000","1980年度","21215","岐阜県 山県市","","29,669",""
"1980100000","1980年度","21216","岐阜県 瑞穂市","","32,247",""
"1980100000","1980年度","21217","岐阜県 飛騨市","","36,100",""
"1980100000","1980年度","21218","岐阜県 本巣市","","28,245",""
"1980100000","1980年度","21219","岐阜県 郡上市","","52,690",""
"1980100000","1980年度","21220","岐阜県 下呂市","","42,581",""
"1980100000","1980年度","21221","岐阜県 海津市","","37,671",""
"1980100000","1980年度","21302","岐阜県 岐南町","","18,309",""
"1980100000","1980年度","21303","岐阜県 笠松町","","22,865",""
"1980100000","1980年度","21341","岐阜県 養老町","","31,372",""
"1980100000","1980年度","21361","岐阜県 垂井町","","26,404",""
"1980100000","1980年度","21362","岐阜県 関ケ原町","","10,483",""
"1980100000","1980年度","21381","岐阜県 神戸町","","19,338",""
"1980100000","1980年度","21382","岐阜県 輪之内町","","8,111",""
"1980100000","1980年度","21383","岐阜県 安八町","","13,901",""
"1980100000","1980年度","21401","岐阜県 揖斐川町","","31,171",""
"1980100000","1980年度","21403","岐阜県 大野町","","19,127",""
"1980100000","1980年度","21404","岐阜県 池田町","","20,672",""
"1980100000","1980年度","21421","岐阜県 北方町","","13,165",""
"1980100000","1980年度","21501","岐阜県 坂祝町","","6,366",""
"1980100000","1980年度","21502","岐阜県 富加町","","5,635",""
"1980100000","1980年度","21503","岐阜県 川辺町","","10,255",""
"1980100000","1980年度","21504","岐阜県 七宗町","","6,435",""
"1980100000","1980年度","21505","岐阜県 八百津町","","15,451",""
"1980100000","1980年度","21506","岐阜県 白川町","","12,922",""
"1980100000","1980年度","21507","岐阜県 東白川村","","3,578",""
"1980100000","1980年度","21521","岐阜県 御嵩町","","16,794",""
"1980100000","1980年度","21604","岐阜県 白川村","","2,132",""
"1980100000","1980年度","22100","静岡県 静岡市","","727,260",""
"1980100000","1980年度","22101","静岡県 静岡市 葵区","","-",""
"1980100000","1980年度","22102","静岡県 静岡市 駿河区","","-",""
"1980100000","1980年度","22103","静岡県 静岡市 清水区","","-",""
"1980100000","1980年度","22130","静岡県 浜松市","","698,982",""
"1980100000","1980年度","22138","静岡県 浜松市 中央区","","-",""
"1980100000","1980年度","22139","静岡県 浜松市 浜名区","","-",""
"1980100000","1980年度","22203","静岡県 沼津市","","208,708",""
"1980100000","1980年度","22205","静岡県 熱海市","","50,082",""
"1980100000","1980年度","22206","静岡県 三島市","","94,612",""
"1980100000","1980年度","22207","静岡県 富士宮市","","118,214",""
"1980100000","1980年度","22208","静岡県 伊東市","","69,638",""
"1980100000","1980年度","22209","静岡県 島田市","","100,519",""
"1980100000","1980年度","22210","静岡県 富士市","","222,488",""
"1980100000","1980年度","22211","静岡県 磐田市","","140,751",""
"1980100000","1980年度","22212","静岡県 焼津市","","124,071",""
"1980100000","1980年度","22213","静岡県 掛川市","","94,398",""
"1980100000","1980年度","22214","静岡県 藤枝市","","114,822",""
"1980100000","1980年度","22215","静岡県 御殿場市","","69,261",""
"1980100000","1980年度","22216","静岡県 袋井市","","57,924",""
"1980100000","1980年度","22219","静岡県 下田市","","31,007",""
"1980100000","1980年度","22220","静岡県 裾野市","","41,025",""
"1980100000","1980年度","22221","静岡県 湖西市","","54,252",""
"1980100000","1980年度","22222","静岡県 伊豆市","","39,915",""
"1980100000","1980年度","22223","静岡県 御前崎市","","30,774",""
"1980100000","1980年度","22224","静岡県 菊川市","","38,081",""
"1980100000","1980年度","22225","静岡県 伊豆の国市","","44,046",""
"1980100000","1980年度","22226","静岡県 牧之原市","","48,835",""
"1980100000","1980年度","22301","静岡県 東伊豆町","","17,030",""
"1980100000","1980年度","22302","静岡県 河津町","","9,509",""
"1980100000","1980年度","22304","静岡県 南伊豆町","","11,722",""
"1980100000","1980年度","22305","静岡県 松崎町","","10,013",""
"1980100000","1980年度","22306","静岡県 西伊豆町","","14,376",""
"1980100000","1980年度","22325","静岡県 函南町","","28,749",""
"1980100000","1980年度","22341","静岡県 清水町","","26,408",""
